Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-02-26,11:00:00,1.542,0.142,241.06,6.4,0.57,0.227,0.204
2007-02-26,12:00:00,2.02,0.152,240.37,8.4,0.831,0.383,0.245
2007-02-26,13:00:00,1.45,0.124,240.3,6.03,0.455,0.22,0.207
2007-02-26,14:00:00,1.433,0.124,236.29,6.07,0.682,0.285,0.199
2007-02-26,15:00:00,1.54,0.164,235.48,6.54,0.732,0.262,0.219
2007-02-26,16:00:00,1.642,0.135,239.26,6.86,0.678,0.31,0.203
2007-02-26,17:00:00,1.823,0.22,241.32,7.55,0.815,0.36,0.158
2007-02-26,18:00:00,2.137,0.246,236.44,9.04,0.828,0.315,0.117
2007-02-26,19:00:00,2.274,0.248,241.79,9.4,0.951,0.371,0.128
2007-02-26,20:00:00,2.342,0.224,239.39,9.78,0.992,0.448,0.303
2007-02-26,21:00:00,2.006,0.159,238.34,8.42,0.744,0.316,0.139
2007-02-26,22:00:00,1.731,0.19,240.17,7.21,0.852,0.182,0.141
2007-02-26,23:00:00,1.357,0.121,237.4,5.72,0.571,0.23,0.147
2007-02-27,00:00:00,1.075,0.123,234.92,4.58,0.536,0.208,0.068
2007-02-27,01:00:00,1.023,0.114,242.41,4.22,0.395,0.182,0.152
2007-02-27,02:00:00,1.023,0.094,239.9,4.27,0.314,0.183,0.135
2007-02-27,03:00:00,1.006,0.076,238.56,4.22,0.363,0.109,0.109
2007-02-27,04:00:00,0.804,0.084,238.84,3.37,0.346,0.14,0.113
2007-02-27,05:00:00,1.044,0.073,238.45,4.38,0.503,0.108,0.104
2007-02-27,06:00:00,1.157,0.121,239.29,4.84,0.49,0.223,0.162
2007-02-27,07:00:00,1.461,0.156,239.78,6.09,0.576,0.28,0.194
2007-02-27,08:00:00,1.85,0.172,241.38,7.67,0.585,0.366,0.095
2007-02-27,09:00:00,1.677,0.138,238.61,7.03,0.552,0.219,0.218
2007-02-27,10:00:00,1.427,0.175,237.89,6.0,0.443,0.22,0.183
2007-02-27,11:00:00,1.472,0.137,238.93,6.16,0.651,0.232,0.12
2007-02-27,12:00:00,1.462,0.142,244.93,5.97,0.682,0.228,0.145
2007-02-27,13:00:00,1.41,0.163,240.31,5.87,0.469,0.199,0.09
2007-02-27,14:00:00,1.511,0.14,240.8,6.28,0.552,0.3,0.176
2007-02-27,15:00:00,1.478,0.133,239.49,6.17,0.585,0.279,0.174
2007-02-27,16:00:00,1.653,0.206,243.47,6.79,0.543,0.266,0.245
2007-02-27,17:00:00,1.89,0.174,241.72,7.82,0.724,0.311,0.231
2007-02-27,18:00:00,2.285,0.253,237.92,9.6,1.127,0.392,0.216
2007-02-27,19:00:00,2.399,0.243,240.32,9.98,1.065,0.385,0.163
2007-02-27,20:00:00,2.296,0.232,239.23,9.6,0.765,0.392,0.296
2007-02-27,21:00:00,2.169,0.207,240.82,9.01,0.694,0.394,0.185
2007-02-27,22:00:00,1.673,0.163,241.99,6.91,0.651,0.331,0.242
2007-02-27,23:00:00,1.35,0.171,237.55,5.68,0.672,0.25,0.105
2007-02-28,00:00:00,1.104,0.127,240.72,4.59,0.506,0.125,0.077
2007-02-28,01:00:00,0.937,0.066,238.39,3.93,0.336,0.145,0.105
2007-02-28,02:00:00,1.029,0.083,242.83,4.24,0.314,0.168,0.146
2007-02-28,03:00:00,1.031,0.111,241.93,4.26,0.394,0.13,0.066
2007-02-28,04:00:00,0.882,0.101,236.02,3.74,0.293,0.13,0.048
2007-02-28,05:00:00,1.015,0.117,237.75,4.27,0.341,0.196,0.149
2007-02-28,06:00:00,1.22,0.12,237.31,5.14,0.406,0.154,0.078
2007-02-28,07:00:00,1.358,0.119,239.88,5.66,0.603,0.179,0.15
2007-02-28,08:00:00,1.872,0.171,240.6,7.78,0.575,0.357,0.131
2007-02-28,09:00:00,1.633,0.117,241.58,6.76,0.675,0.179,0.109
2007-02-28,10:00:00,1.564,0.189,239.51,6.53,0.704,0.294,0.103
2007-02-28,11:00:00,1.508,0.098,239.44,6.3,0.499,0.197,0.182
2007-02-28,12:00:00,1.513,0.146,240.57,6.29,0.724,0.227,0.191
2007-02-28,13:00:00,1.467,0.111,246.3,5.96,0.463,0.241,0.091
2007-02-28,14:00:00,1.455,0.134,236.97,6.14,0.635,0.239,0.093
2007-02-28,15:00:00,1.605,0.172,236.24,6.79,0.537,0.318,0.23
2007-02-28,16:00:00,1.678,0.122,238.93,7.02,0.774,0.174,0.183
2007-02-28,17:00:00,1.803,0.187,238.56,7.56,0.747,0.307,0.231
2007-02-28,18:00:00,2.245,0.242,238.52,9.41,0.938,0.414,0.13
2007-02-28,19:00:00,2.409,0.233,239.98,10.04,0.889,0.383,0.133
2007-02-28,20:00:00,2.306,0.285,237.66,9.7,0.822,0.456,0.207
2007-02-28,21:00:00,2.066,0.162,238.81,8.65,0.811,0.293,0.218
2007-02-28,22:00:00,1.745,0.14,239.41,7.29,0.788,0.305,0.152
2007-02-28,23:00:00,1.243,0.118,239.46,5.19,0.415,0.21,0.151
2007-03-01,00:00:00,1.014,0.096,239.72,4.23,0.47,0.105,0.119
2007-03-01,01:00:00,0.927,0.095,239.7,3.87,0.367,0.144,0.088
2007-03-01,02:00:00,0.914,0.11,238.39,3.83,0.357,0.115,0.053
2007-03-01,03:00:00,0.959,0.071,239.49,4.01,0.291,0.147,0.105
2007-03-01,04:00:00,0.943,0.067,239.99,3.93,0.306,0.178,0.07
2007-03-01,05:00:00,1.038,0.09,241.92,4.29,0.401,0.169,0.092
2007-03-01,06:00:00,1.378,0.158,237.04,5.81,0.684,0.22,0.071
2007-03-01,07:00:00,1.385,0.155,240.05,5.77,0.485,0.232,0.141
2007-03-01,08:00:00,1.741,0.173,240.33,7.24,0.526,0.266,0.209
2007-03-01,09:00:00,1.534,0.143,240.37,6.38,0.594,0.222,0.165
2007-03-01,10:00:00,1.477,0.145,240.46,6.14,0.448,0.203,0.185
2007-03-01,11:00:00,1.46,0.153,237.37,6.15,0.536,0.248,0.219
2007-03-01,12:00:00,1.538,0.156,240.32,6.4,0.57,0.273,0.174
2007-03-01,13:00:00,1.483,0.12,240.21,6.17,0.446,0.211,0.107
2007-03-01,14:00:00,1.287,0.099,241.1,5.34,0.587,0.134,0.138
2007-03-01,15:00:00,1.425,0.137,239.67,5.95,0.688,0.22,0.106
2007-03-01,16:00:00,1.487,0.163,238.92,6.22,0.743,0.234,0.123
2007-03-01,17:00:00,1.809,0.16,242.0,7.47,0.727,0.267,0.154
2007-03-01,18:00:00,2.071,0.215,237.56,8.72,0.748,0.282,0.211
2007-03-01,19:00:00,2.232,0.187,237.25,9.41,0.99,0.423,0.229
2007-03-01,20:00:00,2.403,0.242,237.52,10.12,1.075,0.356,0.281
2007-03-01,21:00:00,1.92,0.176,240.69,7.98,0.722,0.345,0.18
2007-03-01,22:00:00,1.638,0.122,238.55,6.87,0.677,0.268,0.113
2007-03-01,23:00:00,1.323,0.121,239.78,5.52,0.614,0.236,0.131
